"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.945415579E0,5.600254059E0,-7.713975906E0,5.530357742E1,5.611910500E1
4.950415579E0,1.064478874E1,-7.627283096E0,5.671821594E1,5.821033409E1
4.955415579E0,1.530896473E1,-7.663612843E0,5.770142365E1,6.018762043E1
4.960415579E0,1.934465218E1,-8.033882141E0,5.828678513E1,6.193632335E1
4.965415579E0,2.290225792E1,-8.807067871E0,5.901001740E1,6.390821555E1
4.970415579E0,2.673846054E1,-1.020344734E1,6.030306244E1,6.674964381E1
4.975415579E0,3.099405670E1,-1.151588917E1,6.123393250E1,6.959052912E1
4.980415579E0,3.536775970E1,-1.207740402E1,6.144590378E1,7.191899058E1
4.985415579E0,3.955884552E1,-1.179543018E1,6.089642334E1,7.356907508E1
4.990415579E0,4.300084686E1,-1.113771629E1,5.900093460E1,7.385277137E1
4.995415579E0,4.506953049E1,-1.044907379E1,5.553704834E1,7.228284347E1
5.000415579E0,4.602466583E1,-9.950595856E0,5.060581970E1,6.912476554E1
5.005415579E0,4.626794434E1,-9.656415939E0,4.576274109E1,6.578903795E1
5.010415579E0,4.582093811E1,-9.693440437E0,4.134157944E1,6.247117213E1
5.015415579E0,4.475135040E1,-1.038755894E1,3.730585861E1,5.918033314E1
5.020415579E0,4.302448273E1,-1.150195694E1,3.391998291E1,5.598183963E1
5.025415579E0,4.080058289E1,-1.248823643E1,3.146406937E1,5.301538714E1
5.030415579E0,3.818825150E1,-1.298415470E1,2.970613480E1,5.009376478E1
5.035415579E0,3.524199295E1,-1.293614960E1,2.843946075E1,4.709718634E1
5.040415579E0,3.210312271E1,-1.249841690E1,2.748063469E1,4.406819937E1
5.045415579E0,2.913698769E1,-1.203906155E1,2.675104713E1,4.134636111E1
5.050415579E0,2.629656982E1,-1.147890663E1,2.637368584E1,3.897237723E1
5.055415579E0,2.328045654E1,-1.079347706E1,2.634094429E1,3.677396022E1
5.060415579E0,2.013326073E1,-1.015343380E1,2.653914070E1,3.482479569E1
5.065415579E0,1.701747894E1,-9.560780525E0,2.686208344E1,3.320503938E1
5.070415579E0,1.402660465E1,-8.905522346E0,2.723005867E1,3.189874702E1
5.075415579E0,1.111882305E1,-8.358742714E0,2.751823807E1,3.083423799E1
5.080415579E0,8.235039711E0,-7.962677479E0,2.744628525E1,2.974085886E1
5.085415579E0,5.437721252E0,-7.649424553E0,2.710011292E1,2.867923689E1
5.090415579E0,2.734641075E0,-7.327065468E0,2.663059616E1,2.775523017E1
5.095415579E0,1.163177490E-1,-6.949697971E0,2.612012291E1,2.702910751E1
5.100415579E0,-2.408219814E0,-6.550620556E0,2.556398392E1,2.649957407E1
5.105415579E0,-4.846725941E0,-6.191958904E0,2.497053909E1,2.617936076E1
5.110415579E0,-7.144429207E0,-5.827228069E0,2.426634026E1,2.595871193E1
5.115415579E0,-9.258776665E0,-5.449432850E0,2.343190384E1,2.577741999E1
5.120415579E0,-1.116908646E1,-5.073594093E0,2.258526230E1,2.570182722E1
5.125415579E0,-1.291133308E1,-4.656540394E0,2.177394104E1,2.573888884E1
5.130415579E0,-1.462050438E1,-4.076519489E0,2.105202866E1,2.595313218E1
5.135415579E0,-1.631309509E1,-3.409679413E0,2.032386780E1,2.628312362E1
5.140415579E0,-1.791222763E1,-2.761453629E0,1.951524544E1,2.663303079E1
5.145415579E0,-1.930853844E1,-2.225220203E0,1.859420204E1,2.689824550E1
5.150415579E0,-2.053303146E1,-1.752348542E0,1.777695274E1,2.721573360E1
5.155415579E0,-2.162921143E1,-1.288038135E0,1.727578354E1,2.771163160E1
5.160415579E0,-2.260757828E1,-8.434219360E-1,1.721812630E1,2.843022739E1
5.165415579E0,-2.354826736E1,-4.056036472E-1,1.711542320E1,2.911396781E1
5.170415579E0,-2.440206528E1,-8.994363248E-2,1.657256508E1,2.949777607E1
5.175415579E0,-2.521431351E1,-2.512162924E-2,1.583064556E1,2.977199314E1
5.180415579E0,-2.595676613E1,-1.467577219E-1,1.505213070E1,3.000569753E1
5.185415579E0,-2.650299072E1,-4.113450944E-1,1.427503490E1,3.010571945E1
5.190415579E0,-2.685666847E1,-6.668516994E-1,1.335907936E1,3.000317207E1
5.195415579E0,-2.714111328E1,-8.784520030E-1,1.230885506E1,2.981475509E1
5.200415579E0,-2.731990623E1,-1.069679499E0,1.105535698E1,2.949139551E1
5.205415579E0,-2.785959816E1,-9.221132994E-1,9.822370529E0,2.955480444E1
5.210415579E0,-2.841209412E1,-7.547321320E-1,8.481616974E0,2.966065642E1
5.215415579E0,-2.858945847E1,-6.629539132E-1,7.097054005E0,2.946463675E1
5.220415579E0,-2.866747665E1,-4.265238643E-1,6.131684303E0,2.931899884E1
5.225415579E0,-2.868743134E1,-1.251143217E-1,5.665101051E0,2.924171233E1
5.230415579E0,-2.867551231E1,1.424773932E-1,5.162024021E0,2.913677742E1
5.235415579E0,-2.880963326E1,4.915076494E-1,4.673868179E0,2.919043665E1
5.240415579E0,-2.888329697E1,8.169355392E-1,4.249917984E0,2.920571914E1
5.245415579E0,-2.904985237E1,9.269268513E-1,3.841254234E0,2.931737284E1
5.250415579E0,-2.966103172E1,1.011698842E0,3.538114071E0,2.988843570E1
5.255415579E0,-3.055041885E1,1.422259688E0,3.114223957E0,3.074165424E1
5.260415579E0,-3.166196060E1,2.234450817E0,2.291994572E0,3.182335241E1
5.265415579E0,-3.289781189E1,3.246682644E0,1.203541756E0,3.307953277E1
5.270415579E0,-3.398199463E1,4.007483482E0,-3.608803749E-1,3.421938219E1
5.275415579E0,-3.472279739E1,4.094014645E0,-1.502099037E0,3.499556995E1
5.280415579E0,-3.524430466E1,3.859442711E0,-2.713062286E0,3.555864193E1
5.285415579E0,-3.572098923E1,3.792942047E0,-4.224576950E0,3.616935901E1
5.290415579E0,-3.611999130E1,3.924597740E0,-5.765853882E0,3.678724385E1
5.295415579E0,-3.637255859E1,3.980371475E0,-7.205958366E0,3.729252220E1
5.300415579E0,-3.668541718E1,3.901417732E0,-8.495681763E0,3.785785919E1
5.305415579E0,-3.734566498E1,3.915742874E0,-9.721104622E0,3.878829218E1
5.310415579E0,-3.830359268E1,4.096887589E0,-1.083642292E1,4.001721832E1
5.315415579E0,-3.937174225E1,4.586886883E0,-1.177887917E1,4.135112590E1
5.320415579E0,-4.026954651E1,5.157693863E0,-1.285857677E1,4.258616182E1
5.325415579E0,-4.092124176E1,5.610402584E0,-1.357361031E1,4.347720714E1
5.330415579E0,-4.170200729E1,5.911324501E0,-1.376251125E1,4.431035867E1
5.335415579E0,-4.288478088E1,5.901187897E0,-1.368708706E1,4.540115419E1
5.340415579E0,-4.433342361E1,5.602328777E0,-1.349929905E1,4.668050569E1
5.345415579E0,-4.587681961E1,5.181711197E0,-1.338234615E1,4.806890780E1
5.350415579E0,-4.745045090E1,4.587703228E0,-1.314233208E1,4.945010823E1
5.355415579E0,-4.893901062E1,3.842511177E0,-1.268242550E1,5.070143557E1
5.360415579E0,-5.030463409E1,3.065976143E0,-1.191671753E1,5.178768751E1
5.365415579E0,-5.183980560E1,2.474684000E0,-1.039057159E1,5.292875857E1
5.370415579E0,-5.366980362E1,2.224482775E0,-8.024596214E0,5.431197187E1
5.375415579E0,-5.516912079E1,2.017683983E0,-5.100232124E0,5.544109762E1
5.380415579E0,-5.594850159E1,1.837126255E0,-1.360050201E0,5.599517479E1
5.385415579E0,-5.617756653E1,1.712916613E0,3.057129860E0,5.628675783E1
5.390415579E0,-5.604475403E1,1.744171381E0,7.228395939E0,5.653588503E1
5.395415579E0,-5.550083160E1,1.744674683E0,1.044080353E1,5.650129712E1
5.400415579E0,-5.413822174E1,1.460301876E0,1.334822845E1,5.577862259E1
5.405415579E0,-5.249695206E1,8.669413328E-1,1.738799286E1,5.530844292E1
5.410415579E0,-5.078768539E1,8.758902550E-3,2.218700790E1,5.542248988E1
5.415415579E0,-4.886996460E1,-9.932553172E-1,2.699538994E1,5.583915359E1
5.420415579E0,-4.613523865E1,-2.188612938E0,3.171985245E1,5.603034277E1
5.425415579E0,-4.228007126E1,-4.103271008E0,3.511592102E1,5.511414671E1
5.430415579E0,-3.792147064E1,-6.869699001E0,3.856170654E1,5.451821633E1
5.435415579E0,-3.382128143E1,-9.742110252E0,4.347869492E1,5.593911602E1
5.440415579E0,-3.040232086E1,-1.175757504E1,5.014767075E1,5.981078971E1
5.445415579E0,-2.738438225E1,-1.271281719E1,5.671424866E1,6.424971683E1
5.450415579E0,-2.412633896E1,-1.335122585E1,6.144781494E1,6.735109074E1
5.455415579E0,-2.000932121E1,-1.422145557E1,6.508415985E1,6.955983466E1
5.460415579E0,-1.550129604E1,-1.522219086E1,6.812471008E1,7.150511448E1
5.465415579E0,-1.125393295E1,-1.604158592E1,7.019725800E1,7.288098871E1
5.470415579E0,-7.414972305E0,-1.618937683E1,7.100736237E1,7.320603286E1
5.475415579E0,-3.646423817E0,-1.550172234E1,7.056869507E1,7.234321340E1
5.480415579E0,7.013487816E-1,-1.471858788E1,6.891353607E1,7.047130035E1
5.485415579E0,5.880827904E0,-1.428485584E1,6.582028198E1,6.760880685E1
5.490415579E0,1.114045906E1,-1.344108486E1,6.218223572E1,6.458639972E1
5.495415579E0,1.478220367E1,-1.141707802E1,5.853615189E1,6.144383039E1
5.500415579E0,1.708937645E1,-9.550899506E0,5.471014023E1,5.810736539E1
5.505415579E0,1.874723816E1,-8.424318314E0,5.123822784E1,5.520673936E1
5.510415579E0,1.975139999E1,-7.586037636E0,4.803088760E1,5.248458757E1
5.515415579E0,2.012213326E1,-6.716380596E0,4.476910400E1,4.954071748E1
5.520415579E0,2.003364182E1,-5.834191799E0,4.130913544E1,4.627990135E1
5.525415579E0,1.981247902E1,-4.944084644E0,3.793088150E1,4.307818554E1
5.530415579E0,1.936752319E1,-3.999012947E0,3.471129608E1,3.994955738E1
5.535415579E0,1.830595207E1,-3.126056910E0,3.168999100E1,3.673058184E1
5.540415579E0,1.661921883E1,-2.167300940E0,2.903166389E1,3.352212905E1
5.545415579E0,1.577564621E1,-1.715466380E0,2.608260345E1,3.053057551E1
5.550415579E0,1.575842190E1,-1.682921171E0,2.367531013E1,2.849000517E1
5.555415579E0,1.574758911E1,-1.415887475E0,2.225616074E1,2.730069579E1
5.560415579E0,1.558109474E1,-1.121139884E0,2.075353813E1,2.597569658E1
5.565415579E0,1.510805035E1,-7.851735950E-1,1.895743942E1,2.425395210E1
5.570415579E0,1.455358887E1,-5.852380991E-1,1.668861771E1,2.215083325E1
5.575415579E0,1.401633167E1,-3.237613440E-1,1.477759075E1,2.037006538E1
5.580415579E0,1.347167015E1,-4.181638360E-3,1.310512543E1,1.879442009E1
5.585415579E0,1.285799026E1,3.304690123E-1,1.155895901E1,1.729296553E1
5.590415579E0,1.216255951E1,6.289665699E-1,1.027502728E1,1.593422851E1
5.595415579E0,1.151012611E1,6.816735268E-1,8.935629845E0,1.458743167E1
5.600415579E0,1.088976860E1,5.253347158E-1,7.574021339E0,1.327512094E1
5.605415579E0,1.023423386E1,3.308730125E-1,6.376866341E0,1.206289534E1
5.610415579E0,9.560334206E0,1.423812509E-1,5.403969765E0,1.098285718E1
5.615415579E0,8.717752457E0,-8.601349592E-2,4.712379456E0,9.910253597E0
5.620415579E0,7.746961594E0,-3.860354722E-1,4.339121819E0,8.887767744E0
5.625415579E0,6.784048080E0,-8.135863543E-1,4.263710976E0,8.053847677E0
5.630415579E0,5.936511993E0,-1.336222410E0,4.002903938E0,7.283605214E0
5.635415579E0,4.735890865E0,-1.487558246E0,3.593994141E0,6.128481517E0
5.640415579E0,3.598754644E0,-9.689674377E-1,3.758604050E0,5.293112250E0
5.645415579E0,3.043618917E0,-9.697296023E-1,3.391028404E0,4.658654876E0
5.650415579E0,2.852697849E0,-1.096239328E0,3.077563286E0,4.337167447E0
5.655415579E0,2.855447531E0,-1.021739602E0,3.017469406E0,4.278160122E0
5.660415579E0,2.915114164E0,-6.808300018E-1,2.798545837E0,4.097960332E0
5.665415579E0,3.003839731E0,-3.385779858E-1,2.484315872E0,3.912737346E0
5.670415579E0,3.069218397E0,-1.621308327E-1,2.003479958E0,3.668830865E0
5.675415579E0,2.984760284E0,-7.783412933E-3,1.431139946E0,3.310138378E0
5.680415579E0,2.689744949E0,3.291380405E-2,9.856681824E-1,2.864847810E0
5.685415579E0,2.350586176E0,-3.147181869E-1,5.986413956E-1,2.445950618E0
5.690415579E0,1.827990294E0,-5.550600290E-1,5.028142929E-1,1.975465100E0
5.695415579E0,8.887436390E-1,1.097492874E-1,8.408575058E-1,1.228393873E0
5.700415579E0,2.022540569E-1,4.002021849E-1,8.987779617E-1,1.004425366E0
5.705415579E0,-2.766728401E-2,-4.854831100E-2,5.103626251E-1,5.134125303E-1
5.710415579E0,-7.335138321E-2,-5.163903832E-1,2.115907669E-1,5.628588686E-1
5.715415579E0,-1.998257637E-1,-7.316660285E-1,2.431812286E-1,7.964939567E-1
5.720415579E0,-4.614911079E-1,-8.542129993E-1,5.124206543E-1,1.097829139E0
5.725415579E0,-7.811262608E-1,-1.016234994E0,7.994022369E-1,1.510607737E0
5.730415579E0,-1.159853697E0,-1.307560682E0,1.027530670E0,2.027509510E0
5.735415579E0,-1.572533369E0,-1.716558337E0,1.238904953E0,2.637104322E0
5.740415579E0,-1.984015703E0,-2.186014414E0,1.320250511E0,3.233889105E0
5.745415579E0,-2.342356205E0,-2.588787317E0,1.273017883E0,3.716049905E0
5.750415579E0,-2.600446224E0,-2.915032864E0,1.126235962E0,4.065482087E0
5.755415579E0,-2.782771111E0,-3.059725046E0,9.716892242E-1,4.248518843E0
5.760415579E0,-2.915109396E0,-3.056120634E0,7.950487137E-1,4.297655009E0
5.765415579E0,-2.977305412E0,-3.047875166E0,5.928936005E-1,4.301791879E0
5.770415579E0,-2.923783302E0,-3.051665306E0,3.935394287E-1,4.244530978E0
5.775415579E0,-2.782728672E0,-3.042350054E0,2.472944260E-1,4.130451216E0
5.780415579E0,-2.585925579E0,-2.974252939E0,1.470336914E-1,3.943958741E0
5.785415579E0,-2.424128056E0,-2.798136950E0,4.696846008E-3,3.702160083E0
5.790415579E0,-2.330985069E0,-2.622246742E0,-1.873054504E-1,3.513510026E0
5.795415579E0,-2.355563164E0,-2.532665730E0,-4.769821167E-1,3.491501891E0
5.800415579E0,-2.419532537E0,-2.593497992E0,-8.739213943E-1,3.652958819E0
5.805415579E0,-2.391435146E0,-2.666188717E0,-1.193054676E0,3.775036926E0
5.810415579E0,-2.330387592E0,-2.745861769E0,-1.470556259E0,3.890115537E0
5.815415579E0,-2.303694487E0,-2.773060322E0,-1.775116444E0,4.018446245E0
5.820415579E0,-2.305096865E0,-2.798437357E0,-2.111004353E0,4.195362031E0
5.825415579E0,-2.315419674E0,-2.780766964E0,-2.324177742E0,4.300655223E0
5.830415579E0,-2.259104490E0,-2.735530615E0,-2.445477486E0,4.308948941E0
5.835415579E0,-2.128814220E0,-2.655624151E0,-2.388536453E0,4.158039924E0
5.840415579E0,-1.923027515E0,-2.672749996E0,-2.027653217E0,3.866911550E0
5.845415579E0,-1.708086252E0,-2.625320911E0,-1.804478645E0,3.614693862E0
5.850415579E0,-1.559607744E0,-2.440293789E0,-1.894070625E0,3.460478815E0
5.855415579E0,-1.509876966E0,-2.177918434E0,-2.092295170E0,3.376500590E0
5.860415579E0,-1.512334347E0,-1.926496744E0,-2.389892578E0,3.422006928E0
5.865415579E0,-1.524953365E0,-1.670033097E0,-2.376836777E0,3.280830135E0
5.870415579E0,-1.633368731E0,-1.611351967E0,-2.494917393E0,3.389537043E0
5.875415579E0,-1.622928858E0,-1.693488359E0,-2.645286560E0,3.535440833E0
5.880415579E0,-1.243337631E0,-1.737965941E0,-2.821229458E0,3.539173595E0
5.885415579E0,-8.626661301E-1,-1.795913458E0,-2.921496391E0,3.536189922E0
5.890415579E0,-7.528922558E-1,-1.674692631E0,-2.979438305E0,3.499784960E0
5.895415579E0,-1.108257055E0,-1.139451981E0,-2.761849403E0,3.186596404E0
5.900415579E0,-1.161978006E0,-4.734247923E-1,-2.422706604E0,2.728338544E0
5.905415579E0,-9.986324310E-1,-1.554012299E-3,-1.777431488E0,2.038757426E0
5.910415579E0,-2.412278652E-1,-8.165645599E-2,-5.945587158E-2,2.615218164E-1
5.915415579E0,8.073568344E-2,-5.952844620E-1,1.434049606E0,1.554792628E0
5.920415579E0,-1.451175213E-1,-1.130577207E0,1.309457779E0,1.736071309E0
5.925415579E0,-3.625171185E-1,-1.388720751E0,-8.954048157E-2,1.438047803E0
5.930415579E0,-3.478653431E-1,-1.477165341E0,-1.523187160E0,2.150145778E0
5.935415579E0,-1.168396473E-1,-1.506727099E0,-2.551404953E0,2.965391254E0
5.940415579E0,9.186458588E-2,-1.561780214E0,-3.039674282E0,3.418657087E0
5.945415579E0,1.838576794E-1,-1.638492227E0,-3.153637409E0,3.558635881E0
5.950415579E0,2.102088928E-1,-1.640709400E0,-3.076956749E0,3.493390609E0
5.955415579E0,1.787123680E-1,-1.390295863E0,-2.804731369E0,3.135502950E0
5.960415579E0,1.602215767E-1,-8.375790119E-1,-2.345388412E0,2.495607413E0
5.965415579E0,3.412871361E-1,-1.779589653E-1,-1.731807232E0,1.774063863E0
5.970415579E0,1.072294235E0,2.232496738E-1,-9.412908554E-1,1.444189675E0
5.975415579E0,1.727486610E0,3.731877804E-1,-4.036102295E-1,1.812837645E0
5.980415579E0,1.846089125E0,3.349874020E-1,-2.120914459E-1,1.888185477E0
5.985415579E0,1.560728073E0,2.508571148E-1,-7.674694061E-2,1.582621718E0
5.990415579E0,1.259992242E0,2.424635887E-1,-1.547241211E-2,1.283202415E0
5.995415579E0,1.024209023E0,2.353446484E-1,-2.946281433E-2,1.051313123E0
6.000415579E0,8.962800503E-1,2.147099972E-1,-9.005165100E-2,9.260278674E-1
6.005415579E0,8.085312843E-1,1.847100258E-1,-2.776203156E-1,8.745934318E-1
6.010415579E0,7.745153904E-1,1.459846497E-1,-4.602336884E-1,9.126886960E-1
6.015415579E0,7.786349058E-1,9.751057625E-2,-6.292572021E-1,1.005855484E0
6.020415579E0,8.177951574E-1,1.151847839E-1,-6.988916397E-1,1.081899246E0
6.025415579E0,7.546697855E-1,6.460790634E-1,-7.119226456E-1,1.222202313E0
6.030415579E0,3.220151663E-1,2.477129459E0,-7.827739716E-1,2.617746973E0
6.035415579E0,-3.146135807E-2,3.037289381E0,1.598663330E-1,3.041656431E0
6.040415579E0,-4.876272976E-1,3.893110514E0,1.717551231E0,4.282998025E0
6.045415579E0,-1.395871520E0,5.441134453E0,2.525880814E0,6.159096956E0
6.050415579E0,-2.074537992E0,5.915731430E0,2.902663231E0,6.908331207E0
6.055415579E0,-2.554851055E0,6.121454716E0,2.944890022E0,7.257537392E0
6.060415579E0,-2.532480478E0,5.650623322E0,2.671902657E0,6.744039227E0
6.065415579E0,-2.134646654E0,4.736130714E0,2.304472923E0,5.683154576E0
6.070415579E0,-1.203064322E0,3.087393284E0,1.867069244E0,3.803328623E0
6.075415579E0,-7.355618477E-2,1.321440697E0,1.376775742E0,1.909745394E0
6.080415579E0,1.045538187E0,-1.531076431E-1,9.295129776E-1,1.407333090E0
6.085415579E0,1.919253826E0,-1.097806454E0,4.836893082E-1,2.263331528E0
6.090415579E0,2.463588715E0,-1.513016701E0,7.692050934E-2,2.892128223E0
6.095415579E0,2.636811495E0,-1.542116165E0,-2.659578323E-1,3.066207869E0
6.100415579E0,2.611644983E0,-1.442986488E0,-6.927289963E-1,3.063131239E0
6.105415579E0,2.525643587E0,-1.208022833E0,-1.085045338E0,3.002585233E0
6.110415579E0,2.341717958E0,-7.373657227E-1,-1.249873161E0,2.754910911E0
6.115415579E0,2.142311096E0,-1.608915329E-1,-1.129796028E0,2.427307558E0
6.120415579E0,1.892189980E0,3.704514503E-1,-8.353548050E-1,2.101293613E0
6.125415579E0,1.530440211E0,7.097611427E-1,-4.034833908E-1,1.734591297E0
6.130415579E0,1.087162375E0,7.710428238E-1,9.839916229E-2,1.336454811E0
6.135415579E0,5.926705003E-1,4.829473495E-1,4.655036926E-1,8.950922590E-1
6.140415579E0,1.039214581E-1,-2.585458755E-2,6.107978821E-1,6.201146522E-1
6.145415579E0,-3.554412723E-1,-5.935053825E-1,6.454334259E-1,9.461350033E-1
6.150415579E0,-7.911989689E-1,-1.097433090E0,5.566186905E-1,1.462935256E0
6.155415579E0,-1.229722142E0,-1.460359573E0,3.641490936E-1,1.943571762E0
6.160415579E0,-1.617597580E0,-1.615213871E0,7.908439636E-2,2.287311112E0
6.165415579E0,-1.952163696E0,-1.591996193E0,-2.805213928E-1,2.534578313E0
6.170415579E0,-2.245337963E0,-1.438323498E0,-7.043128014E-1,2.757965477E0
6.175415579E0,-2.454327106E0,-1.221111774E0,-1.162813187E0,2.977745795E0
6.180415579E0,-2.545895815E0,-9.937243462E-1,-1.632221222E0,3.183271854E0
6.185415579E0,-2.543552160E0,-7.913918495E-1,-2.009605885E0,3.336835996E0
6.190415579E0,-2.426557779E0,-5.704512596E-1,-2.072324753E0,3.241624157E0
6.195415579E0,-2.172539473E0,-3.652114868E-1,-2.019856930E0,2.988834088E0
6.200415579E0,-1.812658191E0,-2.415585518E-1,-1.997666836E0,2.708274919E0
6.205415579E0,-1.379384995E0,-2.709789276E-1,-1.999116421E0,2.443890138E0
6.210415579E0,-9.195371270E-1,-4.764013290E-1,-1.969147205E0,2.224870214E0
6.215415579E0,-4.559401274E-1,-7.171735764E-1,-1.921534061E0,2.101074127E0
6.220415579E0,-7.834022492E-2,-9.514918327E-1,-1.860804081E0,2.091426720E0
6.225415579E0,1.608245075E-1,-1.117884159E0,-1.828697205E0,2.149340127E0
6.230415579E0,1.523841619E-1,-1.080321312E0,-1.809630871E0,2.113073344E0
6.235415579E0,2.945393324E-1,-1.226597309E0,-1.738340378E0,2.147817880E0
6.240415579E0,3.911060691E-1,-1.354794979E0,-1.741194248E0,2.240578230E0
6.245415579E0,3.962902427E-1,-1.372193813E0,-1.837752819E0,2.327508806E0
6.250415579E0,2.973172367E-1,-1.320132256E0,-2.029891491E0,2.439591395E0
6.255415579E0,7.306516171E-2,-1.205032349E0,-2.259244919E0,2.561567700E0
6.260415579E0,-3.594688177E-1,-1.004395008E0,-2.357672215E0,2.587787749E0
6.265415579E0,-8.316595554E-1,-7.174229622E-1,-2.246950626E0,2.501027877E0
6.270415579E0,-1.048922896E0,-5.241870880E-1,-1.892136097E0,2.226025686E0
6.275415579E0,-1.262992620E0,-4.431619644E-1,-1.312195778E0,1.874406745E0
6.280415579E0,-1.458814025E0,-5.618400574E-1,-5.812520981E-1,1.667829911E0
6.285415579E0,-1.573612332E0,-9.203295708E-1,2.509789467E-1,1.840177362E0
6.290415579E0,-1.546547771E0,-1.383541584E0,1.075472832E0,2.337228943E0
6.295415579E0,-1.370486259E0,-1.741427422E0,1.643743992E0,2.759111517E0
6.300415579E0,-1.103542924E0,-1.840106487E0,1.842637539E0,2.828270137E0
6.305415579E0,-8.818212152E-1,-1.688202381E0,1.772400856E0,2.601738021E0
6.310415579E0,-8.180342317E-1,-1.342814445E0,1.469409943E0,2.152091127E0
6.315415579E0,-1.067256927E0,-9.191684723E-1,9.525361061E-1,1.700362627E0
6.320415579E0,-1.390581965E0,-5.896229744E-1,3.324427605E-1,1.546574164E0
6.325415579E0,-1.580422640E0,-4.928417206E-1,-2.554149628E-1,1.675071785E0
6.330415579E0,-1.673374534E0,-5.653095245E-1,-7.416648865E-1,1.915678468E0
6.335415579E0,-1.707808375E0,-6.963152885E-1,-1.058784962E0,2.126614686E0
6.340415579E0,-1.664814353E0,-7.844533920E-1,-1.222966194E0,2.209665193E0
6.345415579E0,-1.615860224E0,-7.602238655E-1,-1.310104847E0,2.214795543E0
6.350415579E0,-1.551038980E0,-6.537766457E-1,-1.351908207E0,2.158888978E0
6.355415579E0,-1.497288465E0,-5.074911118E-1,-1.373856544E0,2.094493204E0
6.360415579E0,-1.385861874E0,-3.767042160E-1,-1.411430359E0,2.013617356E0
6.365415579E0,-1.273287296E0,-2.958965302E-1,-1.423027039E0,1.932309822E0
6.370415579E0,-1.099313378E0,-2.298970222E-1,-1.353324890E0,1.758644593E0
6.375415579E0,-8.973661661E-1,-2.139620781E-1,-1.239936829E0,1.545473761E0
6.380415579E0,-6.682319641E-1,-2.423086166E-1,-1.098968029E0,1.308807913E0
6.385415579E0,-3.983037174E-1,-2.765960693E-1,-8.773698807E-1,1.002461543E0
6.390415579E0,-1.175984070E-1,-2.894558907E-1,-5.347123146E-1,6.192990855E-1
6.395415579E0,1.866346300E-1,-3.112540245E-1,-6.270360947E-2,3.682978353E-1
6.400415579E0,5.902734995E-1,-3.560452461E-1,4.117202759E-1,8.029349955E-1
6.405415579E0,9.833455086E-1,-4.265012741E-1,6.977944374E-1,1.278979594E0
6.410415579E0,1.298095465E0,-5.023727417E-1,7.447376251E-1,1.578627359E0
6.415415579E0,1.528895140E0,-5.821027756E-1,5.722985268E-1,1.733173273E0
6.420415579E0,1.648462534E0,-6.063890457E-1,2.644228935E-1,1.776247693E0
6.425415579E0,1.468423843E0,-4.825601578E-1,-5.012559891E-2,1.546494573E0
6.430415579E0,1.368239045E0,-2.289009094E-1,-4.277701378E-1,1.451709682E0
6.435415579E0,1.333054423E0,1.139688492E-2,-7.553009987E-1,1.532202200E0
6.440415579E0,1.269651413E0,1.329722404E-1,-8.806195259E-1,1.550866557E0
6.445415579E0,1.219351888E0,1.392788887E-1,-7.628650665E-1,1.445053890E0
6.450415579E0,1.161640048E0,6.612682343E-2,-4.954347610E-1,1.264609015E0
6.455415579E0,1.029417634E0,6.389856339E-2,-3.284158707E-1,1.082423520E0
6.460415579E0,8.064257503E-1,1.524081230E-1,-4.424223900E-1,9.323563148E-1
6.465415579E0,5.941773057E-1,2.616968155E-1,-6.175479889E-1,8.960454299E-1
6.470415579E0,4.778134227E-1,3.085112572E-1,-7.208042145E-1,9.181740458E-1
6.475415579E0,4.818743765E-1,2.486667633E-1,-7.771081924E-1,9.475944368E-1
6.480415579E0,5.786682963E-1,1.701855659E-1,-8.558058739E-1,1.047007076E0
6.485415579E0,6.809744835E-1,1.513109207E-1,-9.778656960E-1,1.201183817E0
6.490415579E0,7.492887974E-1,2.090711594E-1,-1.004277706E0,1.270322070E0
6.495415579E0,8.448334336E-1,2.985286713E-1,-9.548377991E-1,1.309419001E0
6.500415579E0,9.010294080E-1,3.595409393E-1,-8.228168488E-1,1.272065740E0
6.505415579E0,8.718309999E-1,3.768758774E-1,-6.424517632E-1,1.146677368E0
6.510415579E0,6.513158083E-1,3.892369270E-1,-4.602761269E-1,8.874524103E-1
6.515415579E0,5.229442716E-1,3.325510025E-1,-3.582768440E-1,7.158373959E-1
6.520415579E0,4.205048680E-1,2.506694794E-1,-3.218336105E-1,5.858638108E-1
6.525415579E0,3.408058286E-1,1.321730614E-1,-2.282967567E-1,4.309730155E-1
6.530415579E0,3.376662731E-1,-3.856706619E-2,-6.668281555E-2,3.463416355E-1
6.535415579E0,4.323264658E-1,-2.274794579E-1,1.182899475E-1,5.026386262E-1
6.540415579E0,5.754199028E-1,-4.260568619E-1,2.634563446E-1,7.629166138E-1
6.545415579E0,7.320709229E-1,-6.312065125E-1,3.012957573E-1,1.012486361E0
6.550415579E0,8.227207661E-1,-7.699694633E-1,1.897168159E-1,1.142678828E0
6.555415579E0,8.100621700E-1,-7.997975349E-1,-6.696224213E-2,1.140333617E0
6.560415579E0,7.046887279E-1,-7.268624306E-1,-3.947286606E-1,1.086612126E0
6.565415579E0,5.808795691E-1,-7.488856316E-1,-8.449792862E-1,1.269740429E0
