"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.234774166E1,1.608471870E0,4.162712097E-1,-4.807812214E0,5.086798774E0
1.235274166E1,1.348187923E0,2.671535015E-1,-4.663374901E0,4.861691798E0
1.235774166E1,1.118212700E0,9.909105301E-2,-4.486402988E0,4.624719500E0
1.236274166E1,9.124829769E-1,-8.250284195E-2,-4.307738781E0,4.404094153E0
1.236774166E1,7.116684914E-1,-2.471628189E-1,-4.107663155E0,4.176177450E0
1.237274166E1,5.067687035E-1,-3.945827484E-1,-3.897494316E0,3.950059747E0
1.237774166E1,3.117367029E-1,-5.311996937E-1,-3.652000427E0,3.703573951E0
1.238274166E1,1.402222514E-1,-6.692461967E-1,-3.431751251E0,3.499209825E0
1.238774166E1,-1.213037968E-2,-7.950572968E-1,-3.254362106E0,3.350094920E0
1.239274166E1,-1.648128331E-1,-9.018085003E-1,-3.150075912E0,3.280762121E0
1.239774166E1,-3.239084482E-1,-1.017093182E0,-3.113889217E0,3.291762640E0
1.240274166E1,-4.668395221E-1,-1.140692949E0,-3.136838913E0,3.370293446E0
1.240774166E1,-6.022670269E-1,-1.238402367E0,-3.201908588E0,3.485481976E0
1.241274166E1,-7.167369127E-1,-1.318845034E0,-3.296531677E0,3.622179610E0
1.241774166E1,-8.330799937E-1,-1.394609451E0,-3.374013901E0,3.744719963E0
1.242274166E1,-9.539093971E-1,-1.449844599E0,-3.460697651E0,3.871488180E0
1.242774166E1,-1.043343902E0,-1.483805656E0,-3.549736977E0,3.986336454E0
1.243274166E1,-1.109068632E0,-1.502246857E0,-3.641600609E0,4.092436175E0
1.243774166E1,-1.165576458E0,-1.506881952E0,-3.754310608E0,4.210001168E0
1.244274166E1,-1.190160155E0,-1.507791042E0,-3.899727345E0,4.347158656E0
1.244774166E1,-1.181565881E0,-1.513388157E0,-4.073323250E0,4.503154888E0
1.245274166E1,-1.133247852E0,-1.535086393E0,-4.243732452E0,4.652956701E0
1.245774166E1,-1.057840466E0,-1.553776979E0,-4.433119774E0,4.815163578E0
1.246274166E1,-9.593542814E-1,-1.589246750E0,-4.581022739E0,4.942856988E0
1.246774166E1,-8.641867638E-1,-1.613680840E0,-4.681040764E0,5.026223955E0
1.247274166E1,-7.707071900E-1,-1.626736879E0,-4.741010189E0,5.071236542E0
1.247774166E1,-6.766178608E-1,-1.644523382E0,-4.760843277E0,5.082115464E0
1.248274166E1,-5.803208351E-1,-1.649826527E0,-4.781542301E0,5.091350176E0
1.248774166E1,-5.149019361E-1,-1.637804747E0,-4.760425091E0,5.060550903E0
1.249274166E1,-4.947527647E-1,-1.628459454E0,-4.663678646E0,4.964530089E0
1.249774166E1,-5.156689882E-1,-1.584573269E0,-4.527647018E0,4.824559511E0
1.250274166E1,-5.643697977E-1,-1.521749020E0,-4.336634159E0,4.630402701E0
1.250774166E1,-6.504632235E-1,-1.439838171E0,-4.136553288E0,4.428014167E0
1.251274166E1,-7.350234389E-1,-1.392606020E0,-3.949899197E0,4.252212912E0
1.251774166E1,-7.740538120E-1,-1.382049561E0,-3.755506992E0,4.075911317E0
1.252274166E1,-7.703530192E-1,-1.372092009E0,-3.574405670E0,3.905439303E0
1.252774166E1,-7.355700731E-1,-1.384960175E0,-3.381561279E0,3.727483696E0
1.253274166E1,-6.599732637E-1,-1.378371716E0,-3.216237068E0,3.560850204E0
1.253774166E1,-5.473908186E-1,-1.383447409E0,-3.056534767E0,3.399407040E0
1.254274166E1,-3.930414021E-1,-1.418966055E0,-2.885287285E0,3.239263639E0
1.254774166E1,-1.985235512E-1,-1.479474545E0,-2.693530560E0,3.079507007E0
1.255274166E1,2.495348454E-2,-1.534682751E0,-2.502217770E0,2.935467184E0
1.255774166E1,2.232725620E-1,-1.577101946E0,-2.271051407E0,2.773945868E0
1.256274166E1,3.949542344E-1,-1.579570293E0,-2.021707058E0,2.595829460E0
1.256774166E1,5.286439061E-1,-1.570432663E0,-1.771736145E0,2.425854921E0
1.257274166E1,6.389994621E-1,-1.580421686E0,-1.505808353E0,2.274535517E0
1.257774166E1,7.198881507E-1,-1.631253004E0,-1.192482471E0,2.145050059E0
1.258274166E1,7.974026203E-1,-1.745651007E0,-8.370299339E-1,2.093744847E0
1.258774166E1,8.544195294E-1,-1.878368974E0,-4.226799011E-1,2.106409512E0
1.259274166E1,8.556285501E-1,-1.959672809E0,-1.126384735E-2,2.138350908E0
1.259774166E1,7.658339143E-1,-1.945942163E0,3.441419601E-1,2.119345695E0
1.260274166E1,5.925418735E-1,-1.815287113E0,5.870590210E-1,1.997751603E0
1.260774166E1,3.359218240E-1,-1.600491047E0,6.331558228E-1,1.753653717E0
1.261274166E1,3.008729219E-2,-1.307680845E0,5.656366348E-1,1.425089205E0
1.261774166E1,-2.273676395E-1,-1.032117605E0,4.553365707E-1,1.150779817E0
1.262274166E1,-3.907929659E-1,-8.287348747E-1,3.147525787E-1,9.688084540E-1
1.262774166E1,-4.645331204E-1,-6.535611153E-1,1.356878281E-1,8.132308024E-1
1.263274166E1,-5.025275350E-1,-4.549181461E-1,-5.820751190E-2,6.803473800E-1
1.263774166E1,-5.489833355E-1,-1.125898361E-1,-2.441596985E-1,6.112880926E-1
1.264274166E1,-6.104855537E-1,3.371305466E-1,-4.158086777E-1,8.119399443E-1
1.264774166E1,-6.306412220E-1,8.188023567E-1,-4.844465256E-1,1.141417578E0
1.265274166E1,-5.339323282E-1,1.251157761E0,-3.433332443E-1,1.402981536E0
1.265774166E1,-3.510267437E-1,1.585046291E0,-1.387701035E-1,1.629370634E0
1.266274166E1,-7.180702686E-2,1.788984299E0,2.220401764E-1,1.804140491E0
1.266774166E1,2.937891483E-1,1.913511276E0,7.458610535E-1,2.074643627E0
1.267274166E1,6.994153857E-1,1.996283054E0,1.413245201E0,2.543931979E0
1.267774166E1,1.028991461E0,2.054101229E0,2.220376968E0,3.195031951E0
1.268274166E1,1.209276915E0,2.131879807E0,3.129729271E0,3.975231751E0
1.268774166E1,1.330389500E0,2.146162987E0,4.130956650E0,4.841565308E0
1.269274166E1,1.478974819E0,2.061926603E0,5.214774132E0,5.799377301E0
1.269774166E1,1.651183128E0,1.849548817E0,6.309327126E0,6.779000319E0
1.270274166E1,1.801286221E0,1.601925135E0,7.350851059E0,7.736007205E0
1.270774166E1,1.909645319E0,1.322873354E0,8.269593239E0,8.589697986E0
1.271274166E1,2.006348610E0,9.678938389E-1,9.009826660E0,9.281122221E0
1.271774166E1,2.053533554E0,6.176290512E-1,9.521989822E0,9.760469040E0
1.272274166E1,2.063194513E0,3.282504082E-1,9.819780350E0,1.003955208E1
1.272774166E1,2.028571129E0,1.145298481E-1,9.894912720E0,1.010136207E1
1.273274166E1,1.921694398E0,6.037735939E-2,9.749745369E0,9.937509222E0
1.273774166E1,1.794173717E0,5.582976341E-2,9.419999123E0,9.589502582E0
1.274274166E1,1.657698393E0,5.523872375E-2,8.930411339E0,9.083130625E0
1.274774166E1,1.385944963E0,1.588978767E-1,8.246923447E0,8.364080243E0
1.275274166E1,1.424360871E0,3.352999687E-2,7.542429924E0,7.675817697E0
1.275774166E1,1.495340705E0,-1.721224785E-1,6.742477417E0,6.908449297E0
1.276274166E1,1.330031514E0,-1.549358368E-1,5.960145950E0,6.108709249E0
1.276774166E1,1.047343969E0,-5.534887314E-2,5.319552422E0,5.421958212E0
1.277274166E1,7.340253592E-1,4.478383064E-2,4.835895538E0,4.891491028E0
1.277774166E1,4.520680904E-1,1.150832176E-1,4.513248444E0,4.537292278E0
1.278274166E1,2.057211399E-1,1.630027294E-1,4.288543701E0,4.296568183E0
1.278774166E1,-6.403100491E-2,2.329893112E-1,4.168239594E0,4.175237155E0
1.279274166E1,-3.571282029E-1,3.153805733E-1,4.079220772E0,4.106951128E0
1.279774166E1,-6.136981249E-1,3.823590279E-1,3.995072365E0,4.059978696E0
1.280274166E1,-8.047707677E-1,4.356074333E-1,3.889955521E0,3.996143613E0
1.280774166E1,-9.858103991E-1,4.790902138E-1,3.752983093E0,3.909761076E0
1.281274166E1,-1.144660354E0,4.802672863E-1,3.566314697E0,3.776175911E0
1.281774166E1,-1.258895874E0,4.776008129E-1,3.354822159E0,3.614934726E0
1.282274166E1,-1.360126257E0,4.824104309E-1,3.107891083E0,3.426609146E0
1.282774166E1,-1.428769827E0,5.017504692E-1,2.834428787E0,3.213584183E0
1.283274166E1,-1.493697524E0,5.404553413E-1,2.509925842E0,2.970345435E0
1.283774166E1,-1.536457062E0,5.823714733E-1,2.155288696E0,2.710189329E0
1.284274166E1,-1.538175106E0,6.131284237E-1,1.809679985E0,2.452926980E0
1.284774166E1,-1.530205011E0,6.455352306E-1,1.439506531E0,2.197822141E0
1.285274166E1,-1.506299257E0,6.913573742E-1,1.060042381E0,1.967384640E0
1.285774166E1,-1.440713644E0,6.889379025E-1,6.361713409E-1,1.719012860E0
1.286274166E1,-1.371153116E0,7.467520237E-1,2.195339203E-1,1.576672000E0
1.286774166E1,-1.251170874E0,7.744770050E-1,-1.045694351E-1,1.475187430E0
1.287274166E1,-1.083686709E0,7.493748665E-1,-3.570671082E-1,1.365077468E0
1.287774166E1,-9.065055847E-1,7.135517597E-1,-6.097345352E-1,1.304869607E0
1.288274166E1,-7.287658453E-1,6.877396107E-1,-8.835878372E-1,1.335968898E0
1.288774166E1,-5.660728216E-1,6.346845627E-1,-1.156410217E0,1.435460736E0
1.289274166E1,-4.326536059E-1,5.609579086E-1,-1.381589413E0,1.552627522E0
1.289774166E1,-3.277627826E-1,5.067558289E-1,-1.590110302E0,1.700788254E0
1.290274166E1,-2.823708653E-1,4.630572796E-1,-1.782204628E0,1.862903295E0
1.290774166E1,-2.744883895E-1,4.345126152E-1,-1.933876991E0,2.001006073E0
1.291274166E1,-2.874731421E-1,3.897280693E-1,-2.106800079E0,2.161743590E0
1.291774166E1,-3.120588660E-1,3.276717663E-1,-2.284060478E0,2.328450513E0
1.292274166E1,-3.638331890E-1,2.499139309E-1,-2.456464767E0,2.495806626E0
1.292774166E1,-4.222751856E-1,1.674602032E-1,-2.601407051E0,2.640772216E0
1.293274166E1,-4.871297479E-1,8.912611008E-2,-2.713942528E0,2.758753867E0
1.293774166E1,-5.536751747E-1,9.415388107E-3,-2.816981792E0,2.870893810E0
1.294274166E1,-6.187164187E-1,-6.941199303E-2,-2.909185410E0,2.975060971E0
1.294774166E1,-6.790789366E-1,-1.350529194E-1,-3.001658440E0,3.080477379E0
1.295274166E1,-7.376617193E-1,-2.052495480E-1,-3.105165958E0,3.198175702E0
1.295774166E1,-7.882183194E-1,-2.775793076E-1,-3.204630852E0,3.311796686E0
1.296274166E1,-7.884268761E-1,-3.510506153E-1,-3.278005123E0,3.389715484E0
1.296774166E1,-7.639754415E-1,-4.363369942E-1,-3.316969872E0,3.431666880E0
1.297274166E1,-7.148079276E-1,-5.289032459E-1,-3.369026184E0,3.484397573E0
1.297774166E1,-6.512268782E-1,-6.132194996E-1,-3.427631378E0,3.542427341E0
1.298274166E1,-5.954177976E-1,-6.906509399E-1,-3.486910820E0,3.604173711E0
1.298774166E1,-5.219559669E-1,-7.541151047E-1,-3.546836376E0,3.663492310E0
1.299274166E1,-4.562290907E-1,-8.195145130E-1,-3.613878250E0,3.733612865E0
1.299774166E1,-3.899491429E-1,-8.883404732E-1,-3.674408436E0,3.800327155E0
1.300274166E1,-3.490178585E-1,-9.616796970E-1,-3.730978966E0,3.868700731E0
1.300774166E1,-3.165266514E-1,-1.025148630E0,-3.793833256E0,3.942624710E0
1.301274166E1,-2.901293039E-1,-1.100621223E0,-3.844823360E0,4.009764178E0
1.301774166E1,-2.698478699E-1,-1.186528206E0,-3.902160168E0,4.087483459E0
1.302274166E1,-2.655018568E-1,-1.281841993E0,-3.949675083E0,4.160954625E0
1.302774166E1,-2.826025486E-1,-1.377043486E0,-3.996892452E0,4.236892993E0
1.303274166E1,-3.021084070E-1,-1.461341858E0,-4.033326149E0,4.300524310E0
1.303774166E1,-3.111572266E-1,-1.572005510E0,-4.041192055E0,4.347327152E0
1.304274166E1,-3.325078487E-1,-1.698945045E0,-4.054419518E0,4.408547761E0
1.304774166E1,-3.594744205E-1,-1.831150174E0,-4.072002411E0,4.479233914E0
1.305274166E1,-4.008791447E-1,-1.955466270E0,-4.095332146E0,4.555908011E0
1.305774166E1,-4.575125575E-1,-2.068666935E0,-4.088122845E0,4.604503124E0
1.306274166E1,-5.117737055E-1,-2.195128441E0,-4.092080593E0,4.671790318E0
1.306774166E1,-5.854528546E-1,-2.316344261E0,-4.134300232E0,4.775002009E0
1.307274166E1,-6.489445567E-1,-2.436745644E0,-4.171500206E0,4.874450978E0
1.307774166E1,-7.269693613E-1,-2.531568050E0,-4.200851440E0,4.958273295E0
1.308274166E1,-8.182444572E-1,-2.599889755E0,-4.223198891E0,5.026366441E0
1.308774166E1,-9.232715368E-1,-2.655388117E0,-4.266284943E0,5.109276230E0
1.309274166E1,-1.000984430E0,-2.740828514E0,-4.334623814E0,5.225234385E0
1.309774166E1,-1.066167355E0,-2.832637310E0,-4.408032894E0,5.347083406E0
1.310274166E1,-1.131747961E0,-2.909471512E0,-4.444410324E0,5.431266984E0
1.310774166E1,-1.208212018E0,-2.959294319E0,-4.451763630E0,5.480456054E0
1.311274166E1,-1.283882856E0,-2.951909542E0,-4.424525738E0,5.471613394E0
1.311774166E1,-1.346908927E0,-2.901294947E0,-4.405615807E0,5.444366507E0
1.312274166E1,-1.378098726E0,-2.851727009E0,-4.357389927E0,5.386868293E0
1.312774166E1,-1.397536278E0,-2.788371563E0,-4.287511349E0,5.301969180E0
1.313274166E1,-1.385644436E0,-2.744245529E0,-4.176106930E0,5.185630445E0
1.313774166E1,-1.357178807E0,-2.682584524E0,-3.977305889E0,4.985695155E0
1.314274166E1,-1.357997537E0,-2.543094158E0,-3.704553604E0,4.694166871E0
1.314774166E1,-1.399523616E0,-2.360696793E0,-3.345638752E0,4.327222476E0
1.315274166E1,-1.449877381E0,-2.158922434E0,-2.947613239E0,3.930841425E0
1.315774166E1,-1.486208081E0,-1.940848112E0,-2.502807617E0,3.498535668E0
1.316274166E1,-1.458162546E0,-1.690496683E0,-2.048384190E0,3.029834127E0
1.316774166E1,-1.377129316E0,-1.415790796E0,-1.588850498E0,2.534836215E0
1.317274166E1,-1.285015702E0,-1.094065189E0,-1.153511047E0,2.044219100E0
1.317774166E1,-1.167232633E0,-7.729024887E-1,-7.267236710E-1,1.577319742E0
1.318274166E1,-1.003819346E0,-4.756915569E-1,-3.046236038E-1,1.151838217E0
1.318774166E1,-8.069826961E-1,-1.711030006E-1,1.260738373E-1,8.345010012E-1
1.319274166E1,-6.253117919E-1,1.673297882E-1,4.525537491E-1,7.898221261E-1
1.319774166E1,-4.384111166E-1,5.174260139E-1,7.535238266E-1,1.013771249E0
1.320274166E1,-2.493997812E-1,8.762872219E-1,1.158801079E0,1.474075808E0
1.320774166E1,-2.455407381E-2,1.194441080E0,1.637690544E0,2.027146446E0
1.321274166E1,2.076953650E-1,1.488492012E0,2.134040833E0,2.610148676E0
1.321774166E1,3.195019364E-1,1.852216721E0,2.546565056E0,3.165087969E0
1.322274166E1,2.956280112E-1,2.276221752E0,2.774385452E0,3.600804913E0
1.322774166E1,2.153105140E-1,2.701205969E0,2.885638237E0,3.958507337E0
1.323274166E1,1.572307348E-1,2.979867935E0,2.875015259E0,4.143675561E0
1.323774166E1,3.552100658E-1,2.826949120E0,2.893635750E0,4.060904255E0
1.324274166E1,7.417309880E-1,2.331817389E0,2.951240540E0,3.833713332E0
1.324774166E1,1.106900454E0,1.753861904E0,3.032314301E0,3.673716131E0
1.325274166E1,1.264279485E0,1.383857489E0,3.154724121E0,3.669570608E0
1.325774166E1,1.218305349E0,1.269853115E0,3.428640366E0,3.853877218E0
1.326274166E1,1.113855600E0,1.179711342E0,3.925902367E0,4.247952747E0
1.326774166E1,1.024629951E0,9.932727814E-1,4.598637581E0,4.814968842E0
1.327274166E1,8.875578642E-1,7.715451717E-1,5.432215691E0,5.558057954E0
1.327774166E1,6.675370336E-1,5.766506195E-1,6.404799461E0,6.465260070E0
1.328274166E1,3.573139906E-1,5.035994053E-1,7.414109230E0,7.439778311E0
1.328774166E1,9.826612473E-2,5.175297260E-1,8.329765320E0,8.346405426E0
1.329274166E1,-9.286344051E-2,5.255281925E-1,9.100637436E0,9.116271455E0
1.329774166E1,-1.874436736E-1,5.212562084E-1,9.665555000E0,9.681415012E0
1.330274166E1,-1.892096996E-1,5.356507301E-1,1.002519894E1,1.004128158E1
1.330774166E1,-1.267881393E-1,6.275923252E-1,1.028101444E1,1.030093226E1
1.331274166E1,-5.927354097E-2,8.056004047E-1,1.039598083E1,1.042731619E1
1.331774166E1,-6.959259510E-3,1.039033413E0,1.041931915E1,1.047100045E1
1.332274166E1,8.198916912E-2,1.263553858E0,1.034304619E1,1.042026367E1
1.332774166E1,1.653814912E-1,1.502774596E0,1.024246311E1,1.035344064E1
1.333274166E1,3.139802217E-1,1.713347197E0,1.015652275E1,1.030480939E1
1.333774166E1,4.279958606E-1,1.973125458E0,1.013226223E1,1.033146371E1
1.334274166E1,5.287281275E-1,2.238676786E0,1.010856056E1,1.036697756E1
1.334774166E1,6.502026320E-1,2.449788094E0,1.008895016E1,1.040245838E1
1.335274166E1,8.441829681E-1,2.533163071E0,9.955736160E0,1.030758180E1
1.335774166E1,1.105555058E0,2.495139122E0,9.600731850E0,9.981083272E0
1.336274166E1,1.371737838E0,2.394428253E0,9.035193443E0,9.447204450E0
1.336774166E1,1.629569530E0,2.260992765E0,8.306482315E0,8.761577118E0
1.337274166E1,1.861894846E0,2.097689629E0,7.400495529E0,7.914182729E0
1.337774166E1,2.021220922E0,1.900076628E0,6.339601517E0,6.919983569E0
1.338274166E1,2.095043659E0,1.706620097E0,5.195435524E0,5.856134422E0
1.338774166E1,2.098966599E0,1.523517489E0,4.044608116E0,4.804749852E0
1.339274166E1,1.985490084E0,1.369842052E0,2.942497253E0,3.804855872E0
1.339774166E1,1.778468847E0,1.291574955E0,1.924900055E0,2.921704558E0
1.340274166E1,1.504215717E0,1.221947193E0,9.931497574E-1,2.177651558E0
1.340774166E1,1.216230869E0,1.142107010E0,1.521110535E-1,1.675339883E0
1.341274166E1,9.119325280E-1,1.042582989E0,-5.889596939E-1,1.505149077E0
1.341774166E1,6.196616888E-1,9.440085888E-1,-1.248481750E0,1.683401172E0
1.342274166E1,3.482534289E-1,8.275377750E-1,-1.850314140E0,2.056638431E0
1.342774166E1,8.139044046E-2,6.985921860E-1,-2.318643570E0,2.422965838E0
1.343274166E1,-1.761299968E-1,5.927495956E-1,-2.637919903E0,2.709427111E0
1.343774166E1,-3.842061162E-1,4.778511524E-1,-2.860467434E0,2.925445266E0
1.344274166E1,-5.715632439E-1,3.616676331E-1,-3.018549442E0,3.093400840E0
1.344774166E1,-7.426273823E-1,2.682430744E-1,-3.151269913E0,3.248684632E0
1.345274166E1,-8.987922072E-1,1.712589264E-1,-3.255039692E0,3.381189206E0
1.345774166E1,-1.033240438E0,9.559035301E-2,-3.346622944E0,3.503799145E0
1.346274166E1,-1.114963055E0,8.940458298E-3,-3.431208611E0,3.607826919E0
1.346774166E1,-1.167185307E0,-7.403874397E-2,-3.531125546E0,3.719764898E0
1.347274166E1,-1.200036168E0,-1.644899845E-1,-3.655847073E0,3.851280511E0
1.347774166E1,-1.192953825E0,-2.636168003E-1,-3.771737576E0,3.964673629E0
1.348274166E1,-1.156729221E0,-3.595144749E-1,-3.885657787E0,4.070087172E0
1.348774166E1,-1.127972722E0,-4.510915279E-1,-3.978101730E0,4.159459028E0
1.349274166E1,-1.102110147E0,-5.224862099E-1,-4.054498196E0,4.233980897E0
1.349774166E1,-1.081737518E0,-5.926454067E-1,-4.119994640E0,4.300667445E0
1.350274166E1,-1.078588605E0,-6.320154667E-1,-4.159801960E0,4.343587144E0
1.350774166E1,-1.065995216E0,-6.620213985E-1,-4.140601158E0,4.326568627E0
1.351274166E1,-1.080311418E0,-6.867127419E-1,-4.045513630E0,4.243209596E0
1.351774166E1,-1.144125819E0,-6.848151684E-1,-3.869812965E0,4.093097616E0
1.352274166E1,-1.201592922E0,-6.846375465E-1,-3.729279518E0,3.977446398E0
1.352774166E1,-1.227771044E0,-7.220437527E-1,-3.656042576E0,3.923699305E0
1.353274166E1,-1.233815312E0,-7.908301353E-1,-3.647967339E0,3.931332882E0
1.353774166E1,-1.217058659E0,-8.584203720E-1,-3.652681351E0,3.944641728E0
1.354274166E1,-1.195781946E0,-9.151818752E-1,-3.668697357E0,3.965702034E0
1.354774166E1,-1.183891296E0,-9.586415291E-1,-3.717810154E0,4.017798467E0
1.355274166E1,-1.190898180E0,-1.003229618E0,-3.761946201E0,4.071479751E0
1.355774166E1,-1.211835146E0,-1.050188065E0,-3.764458656E0,4.091770811E0
1.356274166E1,-1.220885277E0,-1.088961601E0,-3.784833908E0,4.123271267E0
1.356774166E1,-1.224983931E0,-1.103022575E0,-3.812103748E0,4.153237222E0
1.357274166E1,-1.231469154E0,-1.126271963E0,-3.844586372E0,4.191163226E0
1.357774166E1,-1.239658237E0,-1.178618431E0,-3.851883888E0,4.214605965E0
1.358274166E1,-1.233254194E0,-1.256289721E0,-3.839293480E0,4.223665966E0
1.358774166E1,-1.215683937E0,-1.339741230E0,-3.805576324E0,4.213692580E0
1.359274166E1,-1.197721481E0,-1.424195766E0,-3.765565395E0,4.200280119E0
1.359774166E1,-1.179968238E0,-1.497253656E0,-3.735360146E0,4.193686799E0
1.360274166E1,-1.162170768E0,-1.573269010E0,-3.702727795E0,4.187601866E0
1.360774166E1,-1.151988506E0,-1.637186766E0,-3.699131012E0,4.206070407E0
1.361274166E1,-1.145100117E0,-1.705552936E0,-3.657821655E0,4.195214459E0
1.361774166E1,-1.144784093E0,-1.758250713E0,-3.645634651E0,4.206260596E0
1.362274166E1,-1.124793053E0,-1.808390498E0,-3.587333679E0,4.171857923E0
1.362774166E1,-1.106984735E0,-1.840182066E0,-3.517764091E0,4.121449920E0
1.363274166E1,-1.091272116E0,-1.861251235E0,-3.439810276E0,4.060471121E0
1.363774166E1,-1.036830306E0,-1.869718552E0,-3.341510296E0,3.966932770E0
1.364274166E1,-9.661529064E-1,-1.867650151E0,-3.221932411E0,3.847390933E0
1.364774166E1,-8.394149542E-1,-1.885498405E0,-3.113408566E0,3.735376098E0
1.365274166E1,-6.807360649E-1,-1.914482832E0,-2.969357967E0,3.598017905E0
1.365774166E1,-5.096167326E-1,-1.939589262E0,-2.755391598E0,3.407917044E0
1.366274166E1,-3.359382451E-1,-1.962480426E0,-2.553941727E0,3.238333255E0
1.366774166E1,-1.606842875E-1,-1.991501689E0,-2.313527584E0,3.056846136E0
1.367274166E1,4.047572613E-3,-1.996618986E0,-2.062800884E0,2.870827624E0
1.367774166E1,1.620386839E-1,-2.015924931E0,-1.806286812E0,2.711619794E0
1.368274166E1,2.447878122E-1,-2.034487724E0,-1.525907040E0,2.554888191E0
1.368774166E1,2.540481687E-1,-2.032780647E0,-1.206221581E0,2.377332146E0
1.369274166E1,2.293280959E-1,-2.043991089E0,-8.727025986E-1,2.234300958E0
1.369774166E1,1.932326555E-1,-2.052341938E0,-5.944356918E-1,2.145413732E0
1.370274166E1,1.451549530E-1,-2.052286625E0,-3.393516541E-1,2.085212195E0
1.370774166E1,9.758377075E-2,-2.032540798E0,-1.142597198E-1,2.038087332E0
1.371274166E1,7.403886318E-2,-2.029102325E0,6.751060486E-2,2.031574680E0
1.371774166E1,9.284085035E-2,-2.064436436E0,1.619920731E-1,2.072862430E0
1.372274166E1,1.321047544E-1,-2.098639250E0,2.051429749E-1,2.112775901E0
1.372774166E1,1.914238930E-1,-2.081024170E0,2.498979568E-1,2.104698005E0
1.373274166E1,2.427121997E-1,-2.025538206E0,2.472047806E-1,2.054951201E0
1.373774166E1,3.009549379E-1,-1.917902708E0,1.908111572E-1,1.950726421E0
1.374274166E1,3.538895249E-1,-1.780935764E0,6.216049194E-2,1.816819727E0
1.374774166E1,4.447017312E-1,-1.634978056E0,-1.393175125E-1,1.700094775E0
1.375274166E1,5.391153693E-1,-1.475276709E0,-3.337831497E-1,1.605770201E0
1.375774166E1,6.149705648E-1,-1.301725626E0,-4.836845398E-1,1.518759077E0
1.376274166E1,6.463016272E-1,-1.097713709E0,-5.787038803E-1,1.399135219E0
1.376774166E1,5.598223805E-1,-7.836961746E-1,-6.433820724E-1,1.158240598E0
1.377274166E1,4.235017300E-1,-3.864293098E-1,-7.103338242E-1,9.128282799E-1
1.377774166E1,3.316944242E-1,3.156852722E-2,-7.450389862E-1,8.161500192E-1
1.378274166E1,3.297368288E-1,4.091024399E-1,-6.259450912E-1,8.172505368E-1
1.378774166E1,4.304938316E-1,7.063541412E-1,-3.427715302E-1,8.954068538E-1
1.379274166E1,6.012439132E-1,9.398279190E-1,5.222320557E-3,1.115705173E0
1.379774166E1,7.529667020E-1,1.172344208E0,3.632612228E-1,1.439898785E0
1.380274166E1,8.381798863E-1,1.438177586E0,7.033977509E-1,1.807116124E0
1.380774166E1,8.580335975E-1,1.692238808E0,1.009906769E0,2.149373285E0
1.381274166E1,8.376252055E-1,1.861092567E0,1.299874306E0,2.419701374E0
1.381774166E1,8.216012120E-1,1.916786194E0,1.576630592E0,2.614356879E0
1.382274166E1,8.683424592E-1,1.883184433E0,1.830512047E0,2.766076027E0
1.382774166E1,9.502246976E-1,1.784501076E0,2.036781311E0,2.869816923E0
1.383274166E1,1.029621840E0,1.648966789E0,2.197188377E0,2.933743235E0
1.383774166E1,1.080956697E0,1.534302235E0,2.382377625E0,3.032865621E0
1.384274166E1,1.115671396E0,1.458192587E0,2.642460823E0,3.217708422E0
1.384774166E1,1.209639788E0,1.304957628E0,3.035475731E0,3.518558759E0
1.385274166E1,1.392296672E0,1.055964470E0,3.476540565E0,3.891000551E0
1.385774166E1,1.595558286E0,7.696645260E-1,4.052035332E0,4.422350060E0
1.386274166E1,1.713041186E0,5.296790600E-1,4.762704849E0,5.089049763E0
1.386774166E1,1.658868790E0,3.853666782E-1,5.538125992E0,5.794065295E0
1.387274166E1,1.516636372E0,3.221011162E-1,6.285954475E0,6.474346197E0
1.387774166E1,1.317143321E0,2.829427719E-1,6.889198303E0,7.019684922E0
1.388274166E1,1.128115535E0,2.419946194E-1,7.375985146E0,7.465678999E0
1.388774166E1,9.482947588E-1,1.782722473E-1,7.677814484E0,7.738209043E0
1.389274166E1,7.996079922E-1,1.194264889E-1,7.766439438E0,7.808406827E0
1.389774166E1,6.267769337E-1,1.091170311E-1,7.637427330E0,7.663879701E0
1.390274166E1,4.114031792E-1,1.298089027E-1,7.321372986E0,7.334071538E0
1.390774166E1,2.206339836E-1,1.483051777E-1,6.911976814E0,6.917087339E0
1.391274166E1,-1.198393106E-2,2.180221081E-1,6.337664604E0,6.341424910E0
1.391774166E1,-2.884581685E-1,3.469719887E-1,5.652791023E0,5.670771026E0
1.392274166E1,-5.486936569E-1,4.730727673E-1,4.875632286E0,4.929163495E0
1.392774166E1,-7.558206916E-1,5.883295536E-1,4.093882561E0,4.204434683E0
1.393274166E1,-8.532080650E-1,6.380586624E-1,3.360620499E0,3.525457842E0
1.393774166E1,-8.544092178E-1,6.632652283E-1,2.724984169E0,2.931803983E0
1.394274166E1,-8.843733072E-1,7.886095047E-1,2.081816673E0,2.395408474E0
1.394774166E1,-9.024055004E-1,9.602801800E-1,1.578119278E0,2.055950915E0
1.395274166E1,-8.724340200E-1,1.102838516E0,1.195781708E0,1.845884017E0
1.395774166E1,-8.109133840E-1,1.207768679E0,8.920955658E-1,1.706493538E0
1.396274166E1,-7.122058272E-1,1.261405230E0,6.411275864E-1,1.584116434E0
