"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.510922196E0,-1.425556183E0,-4.351568222E-2,-3.825579643E0,4.082788710E0
9.515922196E0,-1.381662130E0,-2.698159218E-2,-3.785006046E0,4.029390651E0
9.520922196E0,-1.296888828E0,-1.546764374E-2,-3.691212177E0,3.912442615E0
9.525922196E0,-1.195608854E0,1.092672348E-3,-3.566985607E0,3.762029778E0
9.530922196E0,-1.094408989E0,3.339195251E-2,-3.461498737E0,3.630539845E0
9.535922196E0,-1.014287591E0,8.152580261E-2,-3.338255405E0,3.489896120E0
9.540922196E0,-9.041327238E-1,1.216318607E-1,-3.213527679E0,3.340510506E0
9.545922196E0,-7.727556825E-1,1.221774817E-1,-3.062001705E0,3.160369144E0
9.550922196E0,-6.204873323E-1,1.155319214E-1,-2.836359978E0,2.905734000E0
9.555922196E0,-4.534527957E-1,8.193445206E-2,-2.528667450E0,2.570309663E0
9.560922196E0,-3.356837928E-1,5.585563183E-2,-2.127236843E0,2.154284115E0
9.565922196E0,-2.551766634E-1,2.018475533E-2,-1.631666183E0,1.651622562E0
9.570922196E0,-2.365173399E-1,1.581597328E-2,-1.078588486E0,1.104329534E0
9.575922196E0,-2.467631400E-1,1.321399212E-2,-4.964637756E-1,5.545655393E-1
9.580922196E0,-2.722002566E-1,-3.960609436E-3,1.089773178E-1,2.932315159E-1
9.585922196E0,-2.653545737E-1,-4.908120632E-2,7.192020416E-1,7.681624771E-1
9.590922196E0,-2.162871957E-1,-1.481573582E-1,1.270846367E0,1.297605966E0
9.595922196E0,-2.109814286E-1,-2.452307940E-1,1.738518715E0,1.768360435E0
9.600922196E0,-2.613307238E-1,-3.069675565E-1,2.110126495E0,2.148291566E0
9.605922196E0,-3.707140088E-1,-2.967588902E-1,2.370095253E0,2.417198011E0
9.610922196E0,-5.283610225E-1,-2.228452563E-1,2.553138733E0,2.616742778E0
9.615922196E0,-6.830418706E-1,-9.912335873E-2,2.665309906E0,2.753225115E0
9.620922196E0,-8.379445076E-1,2.921164036E-2,2.759918213E0,2.884467518E0
9.625922196E0,-9.380128384E-1,1.539847255E-1,2.847491264E0,3.001963671E0
9.630922196E0,-1.007153988E0,2.413036823E-1,2.958982468E0,3.134990250E0
9.635922196E0,-1.061898232E0,3.393816948E-1,3.086528778E0,3.281686714E0
9.640922196E0,-1.114866972E0,4.293879271E-1,3.242598534E0,3.455683378E0
9.645922196E0,-1.143065333E0,5.033999681E-1,3.449900627E0,3.669035871E0
9.650922196E0,-1.140456796E0,5.461491346E-1,3.762044907E0,3.968866647E0
9.655922196E0,-1.107323647E0,5.538544655E-1,4.170318604E0,4.350227314E0
9.660922196E0,-1.071578622E0,5.626594424E-1,4.628665924E0,4.784288309E0
9.665922196E0,-1.064660430E0,5.770778060E-1,5.063402176E0,5.206204205E0
9.670922196E0,-1.099202633E0,5.976313949E-1,5.416028023E0,5.558666140E0
9.675922196E0,-1.129973054E0,6.024549603E-1,5.682094574E0,5.824602118E0
9.680922196E0,-1.133178234E0,6.056911349E-1,5.891980171E0,6.030454792E0
9.685922196E0,-1.093602419E0,6.072688103E-1,6.063658714E0,6.191340619E0
9.690922196E0,-1.007135391E0,5.892032385E-1,6.171689987E0,6.281022166E0
9.695922196E0,-9.047048092E-1,5.683276653E-1,6.304793358E0,6.394677976E0
9.700922196E0,-7.983143330E-1,5.795532465E-1,6.441299438E0,6.516404392E0
9.705922196E0,-7.314975858E-1,6.276060343E-1,6.536020279E0,6.606704106E0
9.710922196E0,-7.031216621E-1,6.865576506E-1,6.590503693E0,6.663368548E0
9.715922196E0,-6.524979472E-1,7.550871372E-1,6.633772850E0,6.708416533E0
9.720922196E0,-6.109123230E-1,7.983248234E-1,6.665806770E0,6.741180630E0
9.725922196E0,-5.867453814E-1,8.248183131E-1,6.702697754E0,6.778698442E0
9.730922196E0,-5.876972675E-1,8.763635159E-1,6.756306648E0,6.838207412E0
9.735922196E0,-5.702442527E-1,9.065778852E-1,6.847037315E0,6.930294508E0
9.740922196E0,-5.046607256E-1,8.793348670E-1,7.043663979E0,7.116257057E0
9.745922196E0,-4.031240940E-1,7.666804790E-1,7.296702385E0,7.347936696E0
9.750922196E0,-2.623353004E-1,5.831509829E-1,7.583610535E0,7.610521245E0
9.755922196E0,-8.295440674E-2,3.421796560E-1,7.876462936E0,7.884328553E0
9.760922196E0,7.646393776E-2,9.308290482E-2,8.205242157E0,8.206126371E0
9.765922196E0,1.389402151E-1,-1.009672880E-1,8.559583664E0,8.561306634E0
9.770922196E0,1.258859634E-1,-2.495912910E-1,8.913187981E0,8.917570469E0
9.775922196E0,4.093623161E-2,-3.559143543E-1,9.319849968E0,9.326733310E0
9.780922196E0,-1.370652914E-1,-3.966823816E-1,9.754038811E0,9.763063911E0
9.785922196E0,-3.811076880E-1,-3.893431425E-1,1.012116528E1,1.013581855E1
9.790922196E0,-6.383501887E-1,-3.707028627E-1,1.031712246E1,1.034349687E1
9.795922196E0,-8.764889836E-1,-3.619486094E-1,1.034933567E1,1.039268919E1
9.800922196E0,-1.099712133E0,-3.591025472E-1,1.016821384E1,1.023381132E1
9.805922196E0,-1.313617229E0,-3.471761942E-1,9.790578842E0,9.884409724E0
9.810922196E0,-1.488175869E0,-3.344046474E-1,9.202631950E0,9.328179281E0
9.815922196E0,-1.629729152E0,-3.430539370E-1,8.364357948E0,8.528551284E0
9.820922196E0,-1.684419632E0,-3.815583885E-1,7.342619896E0,7.543004921E0
9.825922196E0,-1.676422119E0,-4.485385716E-1,6.181389809E0,6.420370545E0
9.830922196E0,-1.600678444E0,-5.360911489E-1,4.933559418E0,5.214362255E0
9.835922196E0,-1.475687146E0,-6.463998556E-1,3.655130386E0,3.994429054E0
9.840922196E0,-1.313609362E0,-7.345218062E-1,2.421646118E0,2.851221100E0
9.845922196E0,-1.125167370E0,-7.884418964E-1,1.301089287E0,1.892214461E0
9.850922196E0,-9.693613052E-1,-7.686790228E-1,3.651971817E-1,1.289921611E0
9.855922196E0,-8.808915615E-1,-6.580300331E-1,-4.080018997E-1,1.172791123E0
9.860922196E0,-8.357439041E-1,-4.705627561E-1,-1.051283836E0,1.423058286E0
9.865922196E0,-8.279143572E-1,-2.855950594E-1,-1.566528320E0,1.794719393E0
9.870922196E0,-8.014551401E-1,-1.527277231E-1,-1.897409439E0,2.065385843E0
9.875922196E0,-7.475497127E-1,-1.127951741E-1,-2.078660488E0,2.211873131E0
9.880922196E0,-6.709794998E-1,-1.570324898E-1,-2.108346939E0,2.218107190E0
9.885922196E0,-5.946389437E-1,-2.372472286E-1,-2.006967068E0,2.106608300E0
9.890922196E0,-5.736486316E-1,-3.344042897E-1,-1.771573067E0,1.891922332E0
9.895922196E0,-5.693643093E-1,-4.316183925E-1,-1.459398270E0,1.624904140E0
9.900922196E0,-5.733962059E-1,-5.407118797E-1,-1.136527061E0,1.383056871E0
9.905922196E0,-5.661658645E-1,-6.734141707E-1,-8.168506622E-1,1.200531314E0
9.910922196E0,-5.880260468E-1,-8.541627526E-1,-5.225219727E-1,1.161205344E0
9.915922196E0,-6.191682816E-1,-1.059404969E0,-3.106737137E-1,1.265790822E0
9.920922196E0,-6.887744665E-1,-1.233055830E0,-1.820287704E-1,1.424068615E0
9.925922196E0,-7.486965656E-1,-1.401235580E0,-4.874992371E-2,1.589460366E0
9.930922196E0,-7.938787341E-1,-1.568574667E0,3.595829010E-2,1.758397830E0
9.935922196E0,-8.469560146E-1,-1.753248572E0,8.504199982E-2,1.948960541E0
9.940922196E0,-8.901888132E-1,-1.936567783E0,9.074878693E-2,2.133299380E0
9.945922196E0,-9.396660924E-1,-2.107201338E0,5.939483643E-2,2.307985613E0
9.950922196E0,-9.892872572E-1,-2.277730942E0,-1.764297485E-2,2.483356357E0
9.955922196E0,-1.053347230E0,-2.432578802E0,-1.234102249E-1,2.653716281E0
9.960922196E0,-1.115645766E0,-2.560970306E0,-3.056144714E-1,2.810095121E0
9.965922196E0,-1.171455383E0,-2.683869123E0,-5.370693207E-1,2.977231036E0
9.970922196E0,-1.184040070E0,-2.779936075E0,-7.858829498E-1,3.122115866E0
9.975922196E0,-1.194017529E0,-2.870321512E0,-1.027281761E0,3.274100069E0
9.980922196E0,-1.200493336E0,-2.900693893E0,-1.245772362E0,3.377448459E0
9.985922196E0,-1.192810059E0,-2.867861748E0,-1.452522278E0,3.428884339E0
9.990922196E0,-1.175038576E0,-2.818459272E0,-1.585177898E0,3.440525729E0
9.995922196E0,-1.152114391E0,-2.792648077E0,-1.692492962E0,3.462771040E0
1.000092220E1,-1.076607585E0,-2.782868862E0,-1.761663914E0,3.465097797E0
1.000592220E1,-9.704390168E-1,-2.786806822E0,-1.818377972E0,3.466200022E0
1.001092220E1,-8.388372064E-1,-2.786422253E0,-1.863591671E0,3.455542033E0
1.001592220E1,-6.783792973E-1,-2.769454479E0,-1.882728100E0,3.416832112E0
1.002092220E1,-5.076762438E-1,-2.785837650E0,-1.895102501E0,3.407350888E0
1.002592220E1,-3.476375937E-1,-2.822947025E0,-1.908604622E0,3.425296105E0
1.003092220E1,-1.888716221E-1,-2.836959362E0,-1.947926998E0,3.446509902E0
1.003592220E1,-3.520451114E-2,-2.846181154E0,-1.975580215E0,3.464809332E0
1.004092220E1,9.620776027E-2,-2.841095448E0,-2.022671700E0,3.488879488E0
1.004592220E1,2.183103412E-1,-2.823456526E0,-2.071813107E0,3.508842502E0
1.005092220E1,3.227770030E-1,-2.822731972E0,-2.113723278E0,3.541161797E0
1.005592220E1,4.293948710E-1,-2.837501526E0,-2.162255287E0,3.593207869E0
1.006092220E1,5.043925047E-1,-2.867764950E0,-2.229041100E0,3.667030383E0
1.006592220E1,5.467652678E-1,-2.871621609E0,-2.288234711E0,3.712301310E0
1.007092220E1,7.124028206E-1,-2.834362268E0,-2.350625515E0,3.750542302E0
1.007592220E1,6.891186237E-1,-2.885405540E0,-2.442822933E0,3.842893896E0
1.008092220E1,6.286607981E-1,-2.961870670E0,-2.549813747E0,3.958464654E0
1.008592220E1,5.764008164E-1,-2.968549252E0,-2.675149918E0,4.037443454E0
1.009092220E1,5.425207615E-1,-2.877957821E0,-2.847002029E0,4.084408225E0
1.009592220E1,5.340639353E-1,-2.752162933E0,-3.062107563E0,4.151641582E0
1.010092220E1,5.517048836E-1,-2.666469336E0,-3.276163101E0,4.260009585E0
1.010592220E1,5.788478851E-1,-2.631578922E0,-3.496023655E0,4.413893281E0
1.011092220E1,6.157220602E-1,-2.643558979E0,-3.699413776E0,4.588374442E0
1.011592220E1,6.404955387E-1,-2.682590008E0,-3.890799046E0,4.769155156E0
1.012092220E1,6.418027878E-1,-2.678826809E0,-4.043710232E0,4.892812722E0
1.012592220E1,6.559516191E-1,-2.606498957E0,-4.145254612E0,4.940368927E0
1.013092220E1,6.638574600E-1,-2.510204554E0,-4.192440033E0,4.931367666E0
1.013592220E1,6.871759892E-1,-2.409281492E0,-4.174578190E0,4.868670374E0
1.014092220E1,7.502504587E-1,-2.355089188E0,-4.089698315E0,4.778593217E0
1.014592220E1,8.453680277E-1,-2.365500927E0,-3.986335278E0,4.711805459E0
1.015092220E1,9.244652987E-1,-2.390679359E0,-3.871548653E0,4.643153331E0
1.015592220E1,9.717551470E-1,-2.383614540E0,-3.798363686E0,4.588408551E0
1.016092220E1,9.829763174E-1,-2.335900068E0,-3.765964985E0,4.539291116E0
1.016592220E1,9.472638369E-1,-2.247270107E0,-3.789377689E0,4.506319450E0
1.017092220E1,9.098096490E-1,-2.165675163E0,-3.824834824E0,4.488570367E0
1.017592220E1,8.785653114E-1,-2.093305826E0,-3.885253906E0,4.499889355E0
1.018092220E1,8.678349257E-1,-2.046176910E0,-3.974947453E0,4.554139288E0
1.018592220E1,8.964631557E-1,-2.022698641E0,-4.096231461E0,4.655541661E0
1.019092220E1,9.133506417E-1,-1.994546890E0,-4.232986927E0,4.767662427E0
1.019592220E1,9.091483355E-1,-1.945621729E0,-4.400331974E0,4.896418700E0
1.020092220E1,9.129181504E-1,-1.786663532E0,-4.537283897E0,4.961101822E0
1.020592220E1,9.360051751E-1,-1.656009197E0,-4.624659538E0,5.000594764E0
1.021092220E1,9.349126816E-1,-1.658341646E0,-4.595400810E0,4.974119756E0
1.021592220E1,8.818445206E-1,-1.633767128E0,-4.474233627E0,4.844131639E0
1.022092220E1,8.023486137E-1,-1.515860319E0,-4.297841549E0,4.627422369E0
1.022592220E1,6.461747885E-1,-1.345569849E0,-4.084504128E0,4.348709469E0
1.023092220E1,4.506034255E-1,-1.137932539E0,-3.800774097E0,3.992971030E0
1.023592220E1,3.113252223E-1,-9.581606388E-1,-3.442763805E0,3.587146195E0
1.024092220E1,2.030426711E-1,-8.398466110E-1,-3.011425495E0,3.132930285E0
1.024592220E1,1.468885243E-1,-8.017373085E-1,-2.507288456E0,2.636447297E0
1.025092220E1,1.897921860E-1,-8.055036068E-1,-1.989120483E0,2.154404194E0
1.025592220E1,2.604708672E-1,-7.816119194E-1,-1.482889175E0,1.696385148E0
1.026092220E1,3.316341043E-1,-7.248449326E-1,-1.031187534E0,1.303353017E0
1.026592220E1,3.739489019E-1,-6.920068264E-1,-6.422786713E-1,1.015496490E0
1.027092220E1,3.059104681E-1,-5.831506252E-1,-3.836631775E-1,7.621307630E-1
1.027592220E1,2.682781219E-1,-4.248232841E-1,-1.464481354E-1,5.233498159E-1
1.028092220E1,2.861116529E-1,-2.582383156E-1,9.178829193E-2,3.961969158E-1
1.028592220E1,3.512207866E-1,-1.329541206E-1,3.499135971E-1,5.132955918E-1
1.029092220E1,4.446002245E-1,-2.112531662E-2,5.929250717E-1,7.414012269E-1
1.029592220E1,5.527498722E-1,1.221156120E-1,8.178348541E-1,9.946348539E-1
1.030092220E1,6.398475170E-1,3.243198395E-1,1.050544739E0,1.272097658E0
1.030592220E1,7.177996635E-1,5.352869034E-1,1.295122147E0,1.574518911E0
1.031092220E1,8.128407001E-1,7.082910538E-1,1.486821175E0,1.836579273E0
1.031592220E1,9.635767341E-1,8.436942101E-1,1.599535942E0,2.049101089E0
1.032092220E1,1.128606558E0,9.086794853E-1,1.607413292E0,2.164076861E0
1.032592220E1,1.290011764E0,9.602622986E-1,1.562320709E0,2.242115080E0
1.033092220E1,1.446998239E0,1.015016556E0,1.472986221E0,2.300815273E0
1.033592220E1,1.636106133E0,1.026441097E0,1.353463173E0,2.358450162E0
1.034092220E1,1.846830130E0,9.654498100E-1,1.239946365E0,2.424941618E0
1.034592220E1,2.073016882E0,8.763437271E-1,1.132083893E0,2.519323572E0
1.035092220E1,2.232624769E0,7.932305336E-1,1.062243462E0,2.596572589E0
1.035592220E1,2.320525408E0,7.816781998E-1,9.688787460E-1,2.633360021E0
1.036092220E1,2.290786266E0,8.462476730E-1,8.375272751E-1,2.581722057E0
1.036592220E1,2.147076607E0,9.824900627E-1,6.656532288E-1,2.453226223E0
1.037092220E1,1.930099249E0,1.125372410E0,5.252733231E-1,2.295137956E0
1.037592220E1,1.721516132E0,1.257448196E0,5.082187653E-1,2.191593045E0
1.038092220E1,1.536767244E0,1.328802109E0,5.588216782E-1,2.107047763E0
1.038592220E1,1.431461334E0,1.290702343E0,7.071399689E-1,2.053056508E0
1.039092220E1,1.413227797E0,1.107987165E0,9.920186996E-1,2.051572437E0
1.039592220E1,1.446163893E0,8.393070698E-1,1.305708885E0,2.121485813E0
1.040092220E1,1.543227196E0,5.466034412E-1,1.793995857E0,2.428733546E0
1.040592220E1,1.648741603E0,2.862906456E-1,2.343242645E0,2.879426558E0
1.041092220E1,1.725417614E0,6.733131409E-2,2.905614853E0,3.379969988E0
1.041592220E1,1.791935921E0,-1.192917824E-1,3.447253227E0,3.887006520E0
1.042092220E1,1.811697960E0,-2.929980755E-1,3.932023048E0,4.339228344E0
1.042592220E1,1.825267315E0,-4.732127190E-1,4.285354614E0,4.681858095E0
1.043092220E1,1.844711781E0,-7.016646862E-1,4.513787270E0,4.926415573E0
1.043592220E1,1.856232166E0,-9.268159866E-1,4.610114098E0,5.055466123E0
1.044092220E1,1.827625751E0,-1.077795863E0,4.593856812E0,5.060175908E0
1.044592220E1,1.785424709E0,-1.199485660E0,4.457625389E0,4.949437478E0
1.045092220E1,1.703652740E0,-1.281414151E0,4.273980141E0,4.776124069E0
1.045592220E1,1.561610699E0,-1.269827604E0,4.118546486E0,4.584050095E0
1.046092220E1,1.363559961E0,-1.130017161E0,3.973207474E0,4.350012895E0
1.046592220E1,1.146364689E0,-8.912951946E-1,3.746993065E0,4.018521638E0
1.047092220E1,9.097782969E-1,-5.688300133E-1,3.526971817E0,3.686569453E0
1.047592220E1,8.087112308E-1,-2.698860168E-1,3.468413353E0,3.571658369E0
1.048092220E1,8.438891768E-1,-5.685329437E-3,3.420681953E0,3.523243717E0
1.048592220E1,9.242700338E-1,2.498726845E-1,3.326640129E0,3.461682539E0
1.049092220E1,1.049922824E0,4.844763279E-1,3.141301155E0,3.347361378E0
1.049592220E1,1.227195144E0,6.603963375E-1,2.854417801E0,3.176449626E0
1.050092220E1,1.434080601E0,7.585473061E-1,2.520251274E0,2.997273373E0
1.050592220E1,1.736740947E0,7.161862850E-1,2.153743744E0,2.857937023E0
1.051092220E1,2.151290417E0,4.432001114E-1,1.803438187E0,2.841982774E0
1.051592220E1,2.613374472E0,6.224703789E-2,1.427428246E0,2.978447955E0
1.052092220E1,3.044963837E0,-3.477768898E-1,1.026224136E0,3.232010135E0
1.052592220E1,3.353510857E0,-6.682271957E-1,5.561933517E-1,3.464377822E0
1.053092220E1,3.502919674E0,-8.347699642E-1,6.796836853E-2,3.601653347E0
1.053592220E1,3.456624985E0,-7.753803730E-1,-4.494485855E-1,3.570920755E0
1.054092220E1,3.236230135E0,-4.861676693E-1,-9.475860596E-1,3.406972825E0
1.054592220E1,2.903327465E0,-4.969668388E-2,-1.397919178E0,3.222725269E0
1.055092220E1,2.572570562E0,3.429582119E-1,-1.770534039E0,3.141740030E0
1.055592220E1,2.260676861E0,5.789370537E-1,-2.084239006E0,3.128878428E0
1.056092220E1,1.824664116E0,7.839736938E-1,-2.386994839E0,3.105118073E0
1.056592220E1,1.433553219E0,8.701207638E-1,-2.568580627E0,3.067538331E0
1.057092220E1,1.178778410E0,7.739226818E-1,-2.647686958E0,2.999786840E0
1.057592220E1,1.103524208E0,5.161423683E-1,-2.597737312E0,2.869217274E0
1.058092220E1,1.145377874E0,1.559302807E-1,-2.493003368E0,2.747957518E0
1.058592220E1,1.211045384E0,-2.419474125E-1,-2.379894257E0,2.681243396E0
1.059092220E1,1.214812398E0,-6.342315674E-1,-2.209746361E0,2.600191882E0
1.059592220E1,1.143794775E0,-9.426214695E-1,-1.991652012E0,2.482635587E0
1.060092220E1,1.008126497E0,-1.149317503E0,-1.787935257E0,2.352437510E0
1.060592220E1,7.862207890E-1,-1.234869480E0,-1.590071678E0,2.161336092E0
1.061092220E1,5.234549642E-1,-1.252767801E0,-1.396307468E0,1.947590000E0
1.061592220E1,2.855306268E-1,-1.252482653E0,-1.208196163E0,1.763513114E0
1.062092220E1,7.738113403E-2,-1.228966475E0,-1.092232227E0,1.646000508E0
1.062592220E1,-1.162748337E-1,-1.209022999E0,-1.035006523E0,1.595774092E0
1.063092220E1,-2.876864076E-1,-1.205440521E0,-1.058853149E0,1.630036905E0
1.063592220E1,-4.472064674E-1,-1.220043659E0,-1.146989822E0,1.733229877E0
1.064092220E1,-5.957279801E-1,-1.239280701E0,-1.275924683E0,1.875817762E0
1.064592220E1,-7.313759327E-1,-1.255894661E0,-1.430425644E0,2.039190937E0
1.065092220E1,-8.829631805E-1,-1.259901762E0,-1.572244644E0,2.199756725E0
1.065592220E1,-1.024149537E0,-1.227036476E0,-1.655366898E0,2.301030281E0
1.066092220E1,-1.139226079E0,-1.172431707E0,-1.691318512E0,2.352230957E0
1.066592220E1,-1.226196408E0,-1.110423088E0,-1.694441319E0,2.368064283E0
1.067092220E1,-9.646007419E-1,-1.150031567E0,-1.727806568E0,2.288742609E0
1.067592220E1,-8.836242557E-1,-1.184735775E0,-1.755190372E0,2.294577069E0
1.068092220E1,-1.207802773E0,-1.004485369E0,-1.480045319E0,2.158312428E0
1.068592220E1,-1.480363846E0,-8.204214573E-1,-1.357264519E0,2.169501200E0
1.069092220E1,-1.737152100E0,-6.001460552E-1,-1.221891403E0,2.207009584E0
1.069592220E1,-1.962154984E0,-3.638112545E-1,-1.086678505E0,2.272285410E0
1.070092220E1,-2.095904827E0,-1.243023872E-1,-9.250278473E-1,2.294328801E0
1.070592220E1,-2.146117449E0,6.956410408E-2,-7.656431198E-1,2.279664154E0
1.071092220E1,-2.052823544E0,1.538410187E-1,-6.705217361E-1,2.165029090E0
1.071592220E1,-1.961940289E0,2.370955944E-1,-5.781040192E-1,2.059035763E0
1.072092220E1,-1.899477363E0,2.735128403E-1,-4.824829102E-1,1.978790864E0
1.072592220E1,-1.795933127E0,3.069541454E-1,-4.373865128E-1,1.873740539E0
1.073092220E1,-1.643696427E0,3.313071728E-1,-4.512004852E-1,1.736399800E0
1.073592220E1,-1.474989414E0,3.335263729E-1,-4.863996506E-1,1.588527064E0
1.074092220E1,-1.322473645E0,3.491435051E-1,-5.733900070E-1,1.483109514E0
1.074592220E1,-1.155605555E0,3.408522606E-1,-7.003450394E-1,1.393588044E0
1.075092220E1,-9.950962663E-1,3.202805519E-1,-8.494071960E-1,1.346955380E0
1.075592220E1,-8.216739297E-1,3.124921322E-1,-1.026852608E0,1.351749110E0
1.076092220E1,-6.778765917E-1,3.590140343E-1,-1.196079254E0,1.420919890E0
1.076592220E1,-5.800861716E-1,4.483666420E-1,-1.356626511E0,1.542066179E0
1.077092220E1,-5.066819787E-1,5.279083252E-1,-1.515403748E0,1.682813818E0
1.077592220E1,-4.228718281E-1,6.049296856E-1,-1.679136753E0,1.834192123E0
1.078092220E1,-3.506693542E-1,7.291452885E-1,-1.820538998E0,1.992230933E0
1.078592220E1,-2.855991423E-1,8.342571259E-1,-1.945842266E0,2.136317848E0
1.079092220E1,-2.270996273E-1,9.550814629E-1,-2.062707424E0,2.284407310E0
1.079592220E1,-1.811899543E-1,1.079048157E0,-2.145921230E0,2.408765794E0
1.080092220E1,-1.589891613E-1,1.201632500E0,-2.207249165E0,2.518163436E0
1.080592220E1,-1.604532003E-1,1.331316471E0,-2.244890690E0,2.614896362E0
1.081092220E1,-1.800292581E-1,1.453055620E0,-2.215937614E0,2.655966995E0
1.081592220E1,-1.598874331E-1,1.488914013E0,-2.139136314E0,2.611193808E0
1.082092220E1,-8.922719210E-2,1.434045792E0,-2.011615753E0,2.472053147E0
1.082592220E1,-5.221439898E-2,1.339537382E0,-1.818493366E0,2.259204476E0
1.083092220E1,-3.128209710E-2,1.239563465E0,-1.643749237E0,2.058982202E0
1.083592220E1,-6.306082010E-3,1.159421444E0,-1.501648903E0,1.897168226E0
1.084092220E1,3.991273046E-2,1.086628675E0,-1.392071247E0,1.766413672E0
1.084592220E1,1.090186536E-1,9.666609764E-1,-1.282342911E0,1.609571946E0
1.085092220E1,1.451998353E-1,9.103298187E-1,-1.220979691E0,1.529893714E0
1.085592220E1,1.837787032E-1,8.095161915E-1,-1.141683578E0,1.411570923E0
1.086092220E1,2.401388288E-1,6.886091232E-1,-1.098842621E0,1.318826860E0
1.086592220E1,1.567184627E-1,7.541120052E-1,-1.099275589E0,1.342256463E0
1.087092220E1,2.726724744E-2,8.713774681E-1,-1.164143562E0,1.454397617E0
1.087592220E1,-1.100737154E-1,9.629325867E-1,-1.277936935E0,1.603894697E0
1.088092220E1,-2.565057874E-1,1.058835745E0,-1.405223370E0,1.778083539E0
1.088592220E1,-3.470931053E-1,1.123652935E0,-1.482706547E0,1.892482033E0
1.089092220E1,-4.402689934E-1,1.196298599E0,-1.460367680E0,1.938463537E0
1.089592220E1,-5.239935517E-1,1.250734329E0,-1.315021992E0,1.888964913E0
1.090092220E1,-5.592384338E-1,1.271379232E0,-1.062476158E0,1.748716205E0
1.090592220E1,-5.308744907E-1,1.260538101E0,-6.946020126E-1,1.534032589E0
1.091092220E1,-4.802278578E-1,1.232756376E0,-3.112506866E-1,1.359111500E0
1.091592220E1,-4.015039802E-1,1.179917574E0,7.142543793E-2,1.248403989E0
1.092092220E1,-2.757468522E-1,1.097719908E0,4.079761505E-1,1.203108416E0
1.092592220E1,-1.610799432E-1,1.009727240E0,6.662178040E-1,1.220386008E0
1.093092220E1,-1.144221425E-1,9.756560326E-1,8.893547058E-1,1.325122226E0
1.093592220E1,-2.899515033E-1,1.044806480E0,1.099893570E0,1.544492901E0
1.094092220E1,-5.874709487E-1,1.195484400E0,1.324192047E0,1.878241104E0
1.094592220E1,-6.756737828E-1,1.277824402E0,1.373571396E0,1.994008185E0
1.095092220E1,-7.376658320E-1,1.321136236E0,1.411663055E0,2.069382617E0
1.095592220E1,-7.486643195E-1,1.255237579E0,1.563513756E0,2.140255804E0
1.096092220E1,-6.392358541E-1,1.129857302E0,1.926954269E0,2.323435550E0
1.096592220E1,-4.363031983E-1,9.278361797E-1,2.463954926E0,2.668766444E0
1.097092220E1,-2.838118374E-1,7.580101490E-1,2.977157593E0,3.085222176E0
1.097592220E1,-2.979069650E-1,7.034351826E-1,3.304880142E0,3.392020396E0
1.098092220E1,-4.172103703E-1,8.287165165E-1,3.476055145E0,3.597748592E0
1.098592220E1,-4.991915226E-1,1.008532286E0,3.568892479E0,3.742101425E0
1.099092220E1,-4.660776258E-1,1.079767823E0,3.569208145E0,3.757974679E0
1.099592220E1,-3.876630664E-1,1.102635026E0,3.521155357E0,3.710070310E0
1.100092220E1,-3.127121925E-1,1.135615587E0,3.466897964E0,3.661528803E0
1.100592220E1,-2.644539177E-1,1.217255354E0,3.381258011E0,3.603408415E0
1.101092220E1,-2.248371243E-1,1.311875105E0,3.287463188E0,3.546686092E0
1.101592220E1,-2.273143381E-1,1.439513206E0,3.206481934E0,3.522129536E0
1.102092220E1,-3.129899502E-1,1.568589807E0,3.160405159E0,3.542117652E0
1.102592220E1,-4.824647903E-1,1.674495697E0,3.174720764E0,3.621541114E0
1.103092220E1,-6.614460945E-1,1.678820133E0,3.181401253E0,3.657493938E0
1.103592220E1,-7.852425575E-1,1.584585786E0,3.146734238E0,3.609633548E0
1.104092220E1,-8.007115722E-1,1.400566339E0,3.046493530E0,3.447295741E0
1.104592220E1,-7.500162125E-1,1.139326334E0,2.912298203E0,3.215908835E0
1.105092220E1,-6.390024424E-1,7.644473314E-1,2.849028587E0,3.018222612E0
1.105592220E1,-5.037909746E-1,3.407416344E-1,2.897670746E0,2.960811706E0
1.106092220E1,-3.897536099E-1,-3.552436829E-3,3.094091415E0,3.118544882E0
1.106592220E1,-2.231564820E-1,-2.885746956E-1,3.421362877E0,3.440755456E0
1.107092220E1,-4.211191088E-2,-5.455055833E-1,3.806061745E0,3.845186050E0
1.107592220E1,1.373274326E-1,-8.993301392E-1,4.069604874E0,4.170052440E0
1.108092220E1,2.893728018E-1,-1.141820788E0,4.398084641E0,4.553091240E0
1.108592220E1,3.837261796E-1,-1.298296332E0,4.686709404E0,4.878325961E0
1.109092220E1,3.935791552E-1,-1.413223386E0,4.828516960E0,5.046452311E0
1.109592220E1,3.559260368E-1,-1.482170582E0,4.804347992E0,5.040364333E0
1.110092220E1,3.321350217E-1,-1.551954389E0,4.638409615E0,4.902419795E0
1.110592220E1,3.507549167E-1,-1.657504320E0,4.327762604E0,4.647566970E0
1.111092220E1,3.772585392E-1,-1.728019238E0,3.897747993E0,4.280281990E0
1.111592220E1,3.892496228E-1,-1.721630812E0,3.377111435E0,3.810565518E0
1.112092220E1,3.715935051E-1,-1.664388180E0,2.808279991E0,3.285529829E0
